article_id,Accession Number (UT),Database,Editions,1st Document Type,2nd Document Type,3rd Document Type,All Document Types (comma-separated),Primary Language,Number of Cited References,Times Cited,Citing items with citation context,Background,Support,Differ,Discuss,Basis,Keywords,Keywords Plus,Bib Type,Page count,Bib ID,1st Subject Sub-Heading,2nd Subject Sub-Heading,1st Subject Category (traditional),2nd Subject Category (traditional),Subject Category (extended),1st Category Heading,2nd Category Heading,Abstract,Cover date,Vol,Published Year,Sort date,Published month,Published Type,Journal OA Gold,ISSN,EISSN,DOI,XREF DOI,Pubmed ID,ISBN,EISBN,Parent Book DOI,Source title,Title,Source Abbreviation,Abbreviation ISO,Abbreviation 11,Abbreviation 29,Publisher SeqNo,Publisher Role,Publisher Full Name,Publisher Address No,Publisher Display name
259,WOS:000457580800002,WOS,WOS.ESCI,Article,NA,NA,Article,English,58,NA,5,4,1,0,2,0,"Forgiveness,attributions,marital quality,APIMeM","RELATIONSHIP SATISFACTION,FACILITATING FORGIVENESS,TRAIT FORGIVENESS,INFIDELITY,RUMINATION,EFFICACY,EMPATHY,SCALE",Journal,118,17 (4): 276-293 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"We investigated, in two studies, whether forgiveness mediates the relationship between responsibility attributions and marital outcomes among American and Indian couples using the actor-partner interdependence mediation model. In American couples (n = 96), husband forgiveness mediated the link between husband attributions and wife closeness in Study 1. The same model was tested with Indian couples (n = 101) and husband forgiveness mediated the link between wife attributions and both husband and wife marital quality in Study 2. In some cases, forgiveness mediates the association between attributions and marital quality. Implications for clinical practice and future research are discussed.",2018,17,2018,2018-01-01,NA,Journal,N,1533-2691,1533-2683,10.1080/15332691.2018.1433569,NA,NA,NA,NA,NA,JOURNAL OF COUPLE & RELATIONSHIP THERAPY-INNOVATIONS IN CLINICAL AND EDUCATIONAL INTERVENTIONS,"Forgiveness, Attributions, and Marital Quality in U.S. and Indian Marriages",J COUPLE RELATSH THE,J. Couple Relatsh. Ther.,J COU RE TH,J COUPLE RELATSH THER,1,publisher,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"
5434,WOS:000434417100007,WOS,WOS.SSCI,Article,NA,NA,Article,English,68,NA,13,5,1,0,6,1,"fathering,mothering,internalizing behavior,externalizing behavior,cross-lagged design","EXTERNALIZING BEHAVIOR,LIFETIME PREVALENCE,PRESCHOOL-CHILDREN,CONDUCT PROBLEMS,TRAJECTORIES,TEMPERAMENT,PSYCHOPATHOLOGY,DISORDERS,MOTHERS,RISK",Journal,134,32 (4): 484-495 JUN 2018,NA,NA,"Psychology, Clinical",Family Studies,"Psychology,Family Studies",Social Sciences,NA,"Using a longitudinal, cross-lagged design, this study examined the bidirectional relations between mothers' and fathers' sensitivity and children's externalizing (EXT) and internalizing (INT) behavior from middle childhood into adolescence. The subsample comprised families (N = 578) in which the mother and father cohabitated from the study's first time point (child age = 54 months) through Age 15 in the longitudinal NICHD Study of Early Child Care and Youth Development. Study results revealed differential patterns for mother-child and father-child relations in the full sample and separately for males and females. The full cross-lagged models revealed that child EXT behavior predicted maternal sensitivity, but not vice versa, and fathers' sensitivity and child behavior were reciprocally interrelated. There was a significant indirect pathway from early paternal sensitivity to later EXT in males, and from early maternal sensitivity to INT in females. The results point to the important roles that fathers play in child INT and EXT behaviors and important differences between males and females.",JUN 2018,32,2018,2018-06-01,JUN,Journal,N,0893-3200,1939-1293,10.1037/fam0000372,NA,MEDLINE:29697996,NA,NA,NA,JOURNAL OF FAMILY PSYCHOLOGY,Bidirectional Effects Between Parenting Sensitivity and Child Behavior: A Cross-Lagged Analysis Across Middle Childhood and Adolescence,J FAM PSYCHOL,J. Fam. Psychol.,J FAM PSYCH,J FAMILY PSYCHOLOGY,1,publisher,AMER PSYCHOLOGICAL ASSOC,1,AMER PSYCHOLOGICAL ASSOC
481,WOS:000455095800004,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,49,NA,9,7,1,0,5,1,"Head injury,Concussion,Sports,Exploratory factor analysis,Confirmatory factor analysis,Bifactor model,Hierarchical model,Higher-order factor model,Psychometric properties,Clinical phenotypes","PERSISTENT POSTCONCUSSIVE SYMPTOMS,TRAUMATIC BRAIN-INJURY,RECOVERY,RELIABILITY,VALIDITY,SCALE,SOMATIZATION,VALIDATION,CHILDREN,CARE",Journal,148,24 (8): 793-804 SEP 2018,Life Sciences & Biomedicine,NA,Clinical Neurology,Neurosciences,"Neurosciences & Neurology,Psychiatry,Psychology",Science & Technology,Social Sciences,"Objectives: Concussions cause diverse symptoms that are often measured through a single symptom severity score. Researchers have postulated distinct dimensions of concussion symptoms, raising the possibility that total scores may not accurately represent their multidimensional nature. This study examined to what degree concussion symptoms, assessed by the Sport Concussion Assessment Tool 3 (SCAT3), reflect a unidimensional versus multidimensional construct to inform how the SCAT3 should be scored and advance efforts to identify distinct phenotypes of concussion. Methods: Data were aggregated across two prospective studies of sport-related concussion, yielding 219 high school and college athletes in the acute (<48 hr) post-injury period. Item-level ratings on the SCAT3 checklist were analyzed through exploratory and confirmatory factor analyses. We specified higher-order and bifactor models and compared their fit, inter-pretability, and external correlates. Results: The best-fitting model was a five-factor bifactor model that included a general factor on which all items loaded and four specific factors reflecting emotional symptoms, torpor, sensory sensitivities, and headache symptoms. The bifactor model demonstrated better discriminant validity than the counterpart higher-order model, in which the factors were highly correlated (r = .55-.91). Conclusions: The SCAT3 contains items that appear unidimensional, suggesting that it is appropriate to quantify concussion symptoms with total scores. However, evidence of multidimensionality was revealed using bifactor modeling. Additional work is needed to clarify the nature of factors identified by this model, explicate their clinical and research utility, and determine to what degree the model applies to other stages of injury recovery and patient subgroups.",SEP 2018,24,2018,2018-09-01,SEP,Journal,N,1355-6177,1469-7661,10.1017/S1355617718000462,NA,MEDLINE:30079858,NA,NA,NA,JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY,Modeling the Structure of Acute Sport-Related Concussion Symptoms: A Bifactor Approach,J INT NEUROPSYCH SOC,J. Int. Neuropsychol. Soc.,J INT NEURO,J INT NEUROPSYCHOL SOC,1,publisher,CAMBRIDGE UNIV PRESS,1,CAMBRIDGE UNIV PRESS
7326,WOS:000426789700009,WOS,WOS.SSCI,Article,NA,NA,Article,English,48,NA,4,2,0,0,2,0,NA,"MENTAL-HEALTH PROBLEMS,MILITARY DEPLOYMENT,FATHERS RATINGS,MOTHERS RATINGS,YOUNG-CHILDREN,DEPRESSION,AGREEMENT,SCALES,COMBAT,PSYCHOPATHOLOGY",Journal,171,31 (1): 79-88 FEB 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Psychiatry,"Psychology,Psychiatry",Social Sciences,Science & Technology,"Researchers have shown that parents often disagree in their ratings of their children's behavior, and that these discrepancies are typically related to child and family characteristics (e.g., child's age, parent psychopathology). Few studies, however, have examined discrepancies in how mothers and fathers rate child behavior during a stressful family context such as a parent's wartime deployment. The present study of 174 military families (children aged 6 to 11 years; 54.0% female) examined whether family factors (parental sense of control, marital satisfaction) and contextual risk factors related to a parent's wartime deployment (number and length of deployments, battle experiences, and posttraumatic stress disorder [PTSD] symptoms) were associated with discrepancies in how mothers and fathers rated internalizing and externalizing behaviors in their children. Using a latent congruency model, our results showed that when parents self-reported higher levels of PTSD symptoms, both mothers, = -.33, p = .021, and fathers, = .41, p = .026, tended to also report higher levels of internalizing symptoms in their child, relative to what their spouse reported. In comparison to mothers, fathers also tended to report higher levels of child externalizing symptoms, = .44, p = .019. Our findings may help clinicians understand how parent mental health within a stressful family context relates and/or informs a parent's ratings on assessments of his or her child's internalizing and externalizing symptoms.",FEB 2018,31,2018,2018-02-01,FEB,Journal,N,0894-9867,1573-6598,10.1002/jts.22257,NA,MEDLINE:29405467,NA,NA,NA,JOURNAL OF TRAUMATIC STRESS,Parent Discrepancies in Ratings of Child Behaviors Following Wartime Deployment,J TRAUMA STRESS,J. Trauma Stress,J TRAUMA ST,J TRAUMA STRESS,1,publisher,WILEY,1,WILEY
8491,WOS:000417661000022,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,45,NA,1,1,1,0,1,0,"Heavy episodic drinking,Exercise,Alcohol use,Physical activity,Substance use","COLLEGE-STUDENTS,UNITED-STATES,NEGATIVE AFFECT,BINGE-DRINKING,YOUNG-ADULTS,CONSUMPTION,BEHAVIOR,SHAME,GUILT,INTERVENTION",Journal,308,77: 131-136 FEB 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Substance Abuse,"Psychology,Substance Abuse",Social Sciences,Science & Technology,"Objectives: Test whether weight motives and guilt/shame mediate the positive relationship between physical activity and alcohol use among college-attending young adults.
Design: A longitudinal design was employed.
Method: Young adults who were attending college (N = 371) completed two self-administered questionnaires separated by approximately one month. Heavy episodic drinking was assessed at Time 1. Vigorous physical activity, moderate physical activity, weight motives, and guilt/shame were assessed at Time 2.
Results: Results are consistent with weight motives as a mediator of the positive relationship between heavy episodic drinking and vigorous physical activity. Results were inconsistent with guilt/shame as a mediator of this relationship. There was no statistically significant relationship between heavy episodic drinking and moderate physical activity.
Conclusions: Heavy episodic drinking was related to vigorous but not to moderate physical activity in the subsequent 30-days. Furthermore, the results are consistent with weight motives as a mediator of the relationship between alcohol use and vigorous physical activity.",FEB 2018,77,2018,2018-02-01,FEB,Journal,N,0306-4603,1873-6327,10.1016/j.addbeh.2017.09.018,NA,MEDLINE:28992578,NA,NA,NA,ADDICTIVE BEHAVIORS,Testing weight motives and guilt/shame as mediators of the relationship between alcohol use and physical activity,ADDICT BEHAV,Addict. Behav.,ADDICT BEHA,ADDICT BEHAV,1,publisher,PERGAMON-ELSEVIER SCIENCE LTD,1,PERGAMON-ELSEVIER SCIENCE LTD
2454,WOS:000429357500009,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,30,NA,4,3,0,0,1,0,"Cervical screening,education,general gynaecology,human papillomavirus,psychological well-being","PSYCHOLOGICAL IMPACT,CHINESE WOMEN,HONG-KONG,CANCER,HPV,VACCINATION,ACCEPTABILITY,ANXIETY,STIGMA,SMEAR",Journal,85,39 (2): 146-155 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Obstetrics & Gynecology,"Psychology,Obstetrics & Gynecology,Psychiatry",Social Sciences,Science & Technology,"Introduction: The aim of this study was to compare the effect of two educational interventions on the psychosocial well-being of Hong Kong Chinese women who have a positive high-risk human papillomavirus (HPV) test and normal cervical cytology.Methods: Participants were randomised into either leaflet group, in which a written HPV factsheet was provided; or counselling group, in which a didactic HPV presentation in person in addition to the factsheet was provided. Women's psychological conditions were assessed by self-administered questionnaires at pre, post (within one week) and 6months after the educational interventions. Main outcome measures were psychosocial well-being (cervical cancer worry, anxiety and depression, screening-related anxieties, HPV-related shame) and knowledge of cervical screening and HPV.Results: Data from 121 women (52 in leaflet group; 69 in counselling group) were analysed. There was no significant difference in the psychosocial well-being between the two groups at alltime points. Irrespective of the two educational interventions, cervical cancer worry and anxiety decreased over time. The counselling group had a significantly higher score in knowledge of cervical screening and HPV compared with leaflet group (mean score 4.650.19 versus 3.71 +/- 0.23, p=0.002) at post-educational intervention, but there was no significant difference (mean score 4.14 +/- 0.22 versus 3.58 +/- 0.24, p=0.084) at 6months.Discussion: Both educational interventions were comparable in relieving adverse HPV-related psychosocial effects. Combination of counselling and leaflet were more effective than leaflet only in improving women's knowledge on cervical screening and HPV soon after educational interventions but the benefit was not apparent after 6months.",2018,39,2018,2018-01-01,NA,Journal,N,0167-482X,1743-8942,10.1080/0167482X.2017.1312335,NA,MEDLINE:28391730,NA,NA,NA,JOURNAL OF PSYCHOSOMATIC OBSTETRICS & GYNECOLOGY,Impact of different educational interventions on psychosocial well-being of women with a positive high-risk human papillomavirus and normal cervical cytology: a randomised trial,J PSYCHOSOM OBST GYN,J. Psychosomat. Obstet. Gynecol.,J PSYCH OBS,J PSYCHOSOM OBSTET GYNECOL,1,publisher,TAYLOR & FRANCIS LTD,1,TAYLOR & FRANCIS LTD
7789,WOS:000424215600002,WOS,WOS.SSCI,Article,NA,NA,Article,English,51,NA,NA,NA,NA,NA,NA,NA,"Autonomy,Relatedness,Substance using mothers,Mediation,Moderation","DEPRESSIVE SYMPTOMS,FAMILY INTERACTIONS,SUBSTANCE USE,PSYCHOPATHOLOGY,ALCOHOL,MOTHERS,DRUG,FATHERS,CHOICE,PARENT",Journal,224,46 (2): 209-221 FEB 2018,NA,NA,"Psychology, Clinical","Psychology, Developmental",Psychology,Social Sciences,NA,"The current study examined the mediating role of both mother and child interactive behaviors, which granted or undermined autonomy and relatedness, on the bidirectional and longitudinal association between maternal depressive symptoms and child internalizing behaviors, as well as the association between maternal substance use and child externalizing behaviors. Child's sex and mother's drug of choice were explored as potential moderators of the mediation relationship. Data were collected from 183 dyads including treatment-seeking substance using mothers and their children (95 males, aged between 8 and 16 years old). Structural equation modeling analysis showed girls' internalizing and externalizing behaviors at the 3-month follow-up were negatively associated with the same behaviors at the 12-month follow-up through increased relatedness undermining behaviors from their mothers at the 6-month follow-up. Among mothers with opioids as their drug of choice (DOC), children's externalizing behaviors at the 3-month follow-up were positively associated with mothers' substance use at the 12-month follow-up through the elevated levels of mothers' relatedness undermining behaviors at the 6-month follow-up. Among mothers with alcohol as their DOC, maternal depressive symptoms at the 3-month follow-up were positively related to children's internalizing behaviors at the 12-month follow-up through reduced relatedness undermining behaviors exhibited by mothers at the 6-month follow-up. To our knowledge, this is one of the first studies to attempt to unravel these longitudinal and bidirectional influences as well as the moderated mediation pathways among families with a substance using mothers.",FEB 2018,46,2018,2018-02-01,FEB,Journal,N,0091-0627,1573-2835,10.1007/s10802-017-0303-8,NA,MEDLINE:28474188,NA,NA,NA,JOURNAL OF ABNORMAL CHILD PSYCHOLOGY,The Mediating Role of Autonomy and Relatedness on Maternal and Child Outcomes,J ABNORM CHILD PSYCH,J. Abnorm. Child Psychol.,J ABN C PSY,J ABNORMAL CHILD PSYCHOL,1,publisher,SPRINGER/PLENUM PUBLISHERS,1,SPRINGER/PLENUM PUBLISHERS
5468,WOS:000434420400009,WOS,WOS.SSCI,Article,NA,NA,Article,English,55,NA,9,6,1,0,3,0,"spinal cord injuries,posttraumatic growth,coping flexibility,posttraumatic depreciation,psychological adaptation","SPINAL-CORD-INJURY,CANCER-PATIENTS,ADJUSTMENT,DEPRECIATION,FLEXIBILITY,PREDICTORS,STRATEGIES,IMPUTATION,OPTIMISM",Journal,166,63 (2): 240-249 MAY 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Rehabilitation,"Psychology,Rehabilitation",Social Sciences,Science & Technology,"Purpose: In the current study, we aimed to examine two possible explanations for why higher levels of posttraumatic growth (PTG) were repeatedly found to be predicted by both approach- and avoidance-oriented coping, focusing on individuals recently diagnosed with a spinal cord injury (SCI). First, negative changes (posttraumatic depreciation, PTD) may moderate the association between PTG and the two types of coping, indicating that PTG reflects avoidance of PTD for some individuals, but a constructive view on posttraumatic life changes for others. Second. it may be that a flexible use of different types of coping strategies (coping flexibility) enables the experience of PIG. Method: We examined a sample of 122 patients admitted to one of the four Swiss SCI rehabilitation centers in a longitudinal study. Hierarchical multiple regression analyses were conducted to test the two competing explanations. Results: Both approach- (beta = .30, p = .001) and avoidance-oriented coping (beta = .23, p = .11) measured 3 months after SCI diagnosis predicted higher PTG levels at discharge from clinical rehabilitation. PTD did not moderate the relationship between approach- (beta = .03, p = .743) and avoidance-oriented coping (beta = -.04, p = .656) and PTG. However, coping flexibility (beta = .23, p = .12) predicted higher PTG levels. Conclusion: These results suggest that a flexible use of different coping strategies (potentially, according to situational demands) may explain findings that PTG was predicted by both approach- and avoidance-oriented coping.",MAY 2018,63,2018,2018-05-01,MAY,Journal,N,0090-5550,1939-1544,10.1037/rep0000205,NA,MEDLINE:29878829,NA,NA,NA,REHABILITATION PSYCHOLOGY,Coping and Posttraumatic Growth: A Longitudinal Comparison of Two Alternative Views,REHABIL PSYCHOL,Rehabil. Psychol.,REHAB PSYCH,REHABIL PSYCHOL,1,publisher,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC,1,EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC
6341,WOS:000430366400014,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,15,NA,11,9,2,0,3,2,"dementia,primary care,education,behavioral and psychological symptoms of dementia,community care","COGNITIVE IMPAIRMENT,ALZHEIMERS-DISEASE,DISCLOSURE,IRISH",Journal,163,30 (3): 425-430 MAR 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Geriatrics & Gerontology,"Psychology,Geriatrics & Gerontology,Psychiatry",Social Sciences,Science & Technology,"Considerable international governmental support is focused on the timely diagnosis of dementia and post-diagnostic care of people with dementia. Identifying those at high risk of dementia is one approach to timely diagnosis. General practitioners (GPs) are well-placed clinicians in the community to provide both pre- and post-diagnostic dementia care. However, GPs have in the past consistently demonstrated low confidence in both diagnosing dementia and providing care for these complex patients particularly for patients in the post-diagnostic phase. It is currently unclear how future GPs view dementia care. We aimed to evaluate the current attitudes and experiences of future GPs in dementia care and their views on targeting high risk groups. All (n = 513) GP trainees were approached by email to participate in a cross-sectional web and paper-based survey in the North of England. A further reminder was sent out two months after the initial invitation. We received 153 responses (29.8% response rate, 66.7% female, average age 31 (range 25-55 years old). The main difficulties encountered included coordinating supporting services for carers and the person with dementia and responding to co-existing behavioral and psychiatric symptoms. Further education in dementia management was considered to be important by respondents. GP trainees were generally very positive about their future role in caring for people with dementia, particularly in the area of earlier diagnosis via identification of high-risk individuals. Future GPs in one area of England are very positive about their key role in dementia care. In order to facilitate the delivery of high quality, community-based care, work is required to establish core post-diagnostic dementia support services. Further research is needed to identify effective systems to enable accurate assessment and to ensure earlier diagnosis in high-risk groups.",MAR 2018,30,2018,2018-03-01,MAR,Journal,N,1041-6102,1741-203X,10.1017/S1041610216001204,NA,MEDLINE:27502828,NA,NA,NA,INTERNATIONAL PSYCHOGERIATRICS,Attitudes to diagnosis and management in dementia care: views of future general practitioners,INT PSYCHOGERIATR,Int. Psychogeriatr.,INT PSYCHOG,INT PSYCHOGERIATR,1,publisher,CAMBRIDGE UNIV PRESS,1,CAMBRIDGE UNIV PRESS
2274,WOS:000436045100010,WOS,WOS.SSCI,Article,NA,NA,Article,English,42,NA,NA,NA,NA,NA,NA,NA,"abortion,Africa,feminist health psychology,health psychology,reproduction","SOUTH-AFRICA,SAFE ABORTION,POSTABORTION SYNDROME,UNIVERSITY-STUDENTS,LEGAL-ABORTION,PREGNANCY,ATTITUDES,NIGERIA,WOMEN,CARE",Journal,131,23 (8): 1096-1109 JUL 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Taking a feminist health psychology approach, we conducted a systematic review of published research on abortion featured in PsycINFO over a 7-year period. We analysed the 39 articles included in the review in terms of countries in which the research was conducted, types of research, issues covered, the way the research was framed and main findings. Despite 97per cent of abortions performed in Africa being classifiable as unsafe, there has been no engagement in knowledge production about abortion in Africa from psychologists, outside of South Africa. Given this, we outline the implications of the current knowledge base for feminism, psychology and feminist health psychology in Africa.",JUL 2018,23,2018,2018-07-01,JUL,Journal,N,1359-1053,1461-7277,10.1177/1359105316644294,NA,MEDLINE:27106087,NA,NA,NA,JOURNAL OF HEALTH PSYCHOLOGY,A critical review of sanctioned knowledge production concerning abortion in Africa: Implications for feminist health psychology,J HEALTH PSYCHOL,J. Health Psychol.,J HEAL PSYC,J HEALTH PSYCHOL,1,publisher,SAGE PUBLICATIONS LTD,1,SAGE PUBLICATIONS LTD
